airconditioningtypeid,basementsqft,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,propertycountylandusecode,propertylandusetypeid,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yearbuilt,numberofstories,assessmentyear,taxdelinquencyflag,censustractandblock,taxvaluedollarcnt
0.0,0.0,2.5,3.0,8.0,2.5,1641.0,1641.0,0.0,2.0,2.0,0.0,0,2.0,33566642.0,-117730744.0,7260.0,0.0,42,266.0,37086.0,1286.0,27080.0,96974.0,0.0,1.0,1.0,1994.0,1.0,2016.0,0,60590626392001.0,615000.0
1.0,0.0,2.0,3.0,6.0,2.0,1244.0,1244.0,0.0,2.0,0.0,0.0,0,2.0,34214075.0,-118422187.0,7501.0,0.0,0,261.0,12447.0,3101.0,41131.0,96450.0,0.0,0.0,1.0,1954.0,1.0,2016.0,0,60371220001008.0,199420.0
13.0,0.0,3.0,5.0,8.0,3.0,2468.0,2468.0,1.0,3.0,2.0,630.0,0,2.0,33844823.0,-117845549.0,7000.0,1.0,41,261.0,33252.0,1286.0,27080.0,97063.0,9.0,0.0,2.0,1966.0,2.0,2016.0,0,60590762012012.0,541129.0
0.0,0.0,2.5,3.0,8.0,2.5,3011.0,3011.0,0.0,2.0,2.0,638.0,0,2.0,33628725.0,-117873172.0,6944.0,0.0,41,261.0,53571.0,1286.0,27080.0,96978.0,7.0,1.0,2.0,1973.0,2.0,2016.0,0,60590630071001.0,1441252.0
1.0,0.0,2.0,3.0,8.0,2.0,1410.0,1410.0,0.0,2.0,0.0,0.0,0,2.0,34444791.0,-118512733.0,4816.0,0.0,9,269.0,54311.0,3101.0,6952.0,96373.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60379200441000.0,406099.0
0.0,0.0,3.0,3.0,6.0,3.0,2581.0,2581.0,0.0,3.0,0.0,0.0,0,7.0,34159634.0,-118390904.0,6994.0,1.0,1,261.0,12447.0,3101.0,268551.0,96452.0,0.0,0.0,1.0,1939.0,1.0,2016.0,0,60371251003011.0,1070352.0
1.0,0.0,2.0,2.0,8.0,2.0,1245.0,1245.0,0.0,2.0,0.0,0.0,0,2.0,34019500.0,-117813000.0,179588.0,1.0,8,266.0,24384.0,3101.0,27080.0,96505.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60374033191011.0,192441.0
0.0,0.0,2.5,3.0,8.0,2.5,1270.0,1270.0,0.0,2.0,2.0,444.0,0,2.0,33462597.0,-117653302.0,1944.0,0.0,41,261.0,13693.0,1286.0,27080.0,96983.0,6.0,1.0,3.0,1973.0,3.0,2016.0,0,60590422052008.0,553311.0
1.0,0.0,2.0,2.0,6.0,2.0,1159.0,1159.0,0.0,2.0,0.0,0.0,0,2.0,34147300.0,-118114000.0,52158.0,1.0,8,266.0,47019.0,3101.0,274513.0,96294.0,0.0,0.0,1.0,1973.0,1.0,2016.0,0,60374627005007.0,292206.0
1.0,0.0,3.0,2.0,8.0,3.0,1302.0,1302.0,0.0,3.0,0.0,0.0,0,2.0,34113074.0,-118168260.0,20150.0,1.0,8,266.0,27183.0,3101.0,27080.0,96280.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60374807031003.0,330276.0
0.0,0.0,2.0,2.0,8.0,2.0,1138.0,1138.0,0.0,2.0,2.0,0.0,0,2.0,33839153.0,-117976003.0,7260.0,0.0,42,266.0,16764.0,1286.0,118872.0,97020.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60590868033000.0,246830.0
0.0,0.0,3.0,3.0,8.0,3.0,2007.0,2007.0,1.0,3.0,2.0,495.0,0,2.0,33884813.0,-117859431.0,9040.0,0.0,41,261.0,26531.0,1286.0,27080.0,97068.0,7.0,0.0,2.0,1963.0,2.0,2016.0,0,60590117152009.0,633122.0
0.0,0.0,1.0,3.0,5.0,1.0,1040.0,1040.0,0.0,1.0,0.0,0.0,0,7.0,33977233.0,-118269821.0,5427.0,0.0,0,261.0,12447.0,3101.0,268496.0,95984.0,0.0,0.0,1.0,1923.0,1.0,2016.0,0,60372393202001.0,234319.0
0.0,0.0,1.0,3.0,4.0,1.0,968.0,968.0,0.0,1.0,0.0,0.0,0,7.0,34104594.0,-118176898.0,7499.0,0.0,0,261.0,27183.0,3101.0,27080.0,96280.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60374807022013.0,37210.0
0.0,0.0,2.0,3.0,8.0,2.0,1731.0,1731.0,0.0,2.0,2.0,400.0,0,2.0,33883151.0,-117869121.0,8000.0,0.0,41,261.0,26531.0,1286.0,27080.0,97068.0,7.0,0.0,1.0,1963.0,1.0,2016.0,0,60590117112007.0,73745.0
0.0,0.0,2.0,4.0,8.0,2.0,1623.0,1623.0,0.0,2.0,2.0,540.0,0,2.0,33752416.0,-117883370.0,7100.0,0.0,41,261.0,47568.0,1286.0,268572.0,97003.0,0.0,0.0,1.0,1929.0,1.0,2016.0,0,60590751002007.0,313973.0
1.0,0.0,3.0,3.0,8.0,3.0,3172.0,3172.0,0.0,3.0,0.0,0.0,0,2.0,34181591.0,-118660388.0,14356.0,1.0,1,261.0,12447.0,3101.0,48570.0,96389.0,0.0,0.0,1.0,1966.0,1.0,2016.0,0,60371373022004.0,700000.0
0.0,0.0,1.0,3.0,4.0,1.0,1206.0,1206.0,0.0,1.0,0.0,0.0,0,7.0,33903388.0,-118112012.0,7415.0,0.0,0,261.0,44116.0,3101.0,27080.0,96208.0,0.0,0.0,1.0,1954.0,1.0,2016.0,0,60375532002004.0,52764.0
0.0,0.0,2.0,3.0,8.0,2.0,1560.0,1560.0,0.0,2.0,1.0,351.0,0,2.0,33825631.0,-117919581.0,6180.0,0.0,41,261.0,16764.0,1286.0,275470.0,97024.0,6.0,0.0,1.0,1950.0,1.0,2016.0,0,60590874012021.0,56059.0
1.0,0.0,3.0,4.0,8.0,3.0,1908.0,1908.0,0.0,3.0,0.0,0.0,0,2.0,34707586.0,-118063629.0,7260.0,0.0,0,261.0,5534.0,3101.0,27080.0,97318.0,0.0,0.0,1.0,2006.0,1.0,2016.0,0,60379003001084.0,145452.0
0.0,0.0,2.0,5.0,6.0,2.0,1901.0,1901.0,0.0,2.0,0.0,0.0,0,7.0,33934976.0,-118110193.0,6693.0,0.0,0,261.0,4406.0,3101.0,27080.0,96101.0,0.0,0.0,1.0,1950.0,1.0,2016.0,0,60375510003003.0,635000.0
0.0,0.0,2.0,3.0,8.0,2.0,1384.0,1384.0,0.0,2.0,1.0,360.0,0,2.0,33863872.0,-117945486.0,6324.0,0.0,41,261.0,24812.0,1286.0,27080.0,97041.0,6.0,0.0,1.0,1955.0,1.0,2016.0,0,60590111011006.0,288193.0
0.0,0.0,2.0,4.0,8.0,2.0,1482.0,1482.0,1.0,2.0,2.0,575.0,0,2.0,33903272.0,-117846982.0,7904.0,0.0,41,261.0,26531.0,1286.0,27080.0,97068.0,7.0,0.0,1.0,1972.0,1.0,2016.0,0,60590117171009.0,289996.0
1.0,0.0,2.5,4.0,8.0,2.5,1658.0,1658.0,0.0,2.0,2.0,468.0,0,6.0,33905686.0,-117860621.0,1632.0,1.0,41,261.0,26531.0,1286.0,27080.0,97068.0,6.0,1.0,2.0,1974.0,2.0,2016.0,0,60590117091010.0,206365.0
1.0,0.0,3.0,2.0,6.0,3.0,1204.0,1204.0,0.0,3.0,0.0,0.0,0,2.0,34250300.0,-118601000.0,58432.0,1.0,10,266.0,12447.0,3101.0,37835.0,96346.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60371132132002.0,189392.0
0.0,0.0,1.0,2.0,8.0,1.0,480.0,480.0,0.0,1.0,0.0,0.0,0,2.0,33919726.0,-117955103.0,3000.0,0.0,41,261.0,18874.0,1286.0,27080.0,96186.0,4.0,0.0,1.0,1926.0,1.0,2016.0,1,60590013031004.0,13817.0
1.0,0.0,2.0,3.0,8.0,2.0,1270.0,1270.0,0.0,2.0,0.0,0.0,0,2.0,34453734.0,-118618601.0,5836.0,0.0,0,261.0,10734.0,3101.0,27080.0,96398.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60379201181008.0,282233.0
0.0,0.0,2.0,4.0,8.0,2.0,1392.0,1392.0,1.0,2.0,2.0,437.0,0,2.0,34233486.0,-119038374.0,7300.0,0.0,34,261.0,51239.0,2061.0,27080.0,97089.0,6.0,0.0,1.0,1969.0,1.0,2016.0,0,61110055042000.0,420525.0
0.0,0.0,1.0,1.0,8.0,1.0,455.0,455.0,0.0,1.0,1.0,216.0,0,2.0,33744896.0,-117877876.0,1904.0,0.0,41,261.0,47568.0,1286.0,268403.0,97003.0,4.0,0.0,2.0,1922.0,2.0,2016.0,0,60590749013003.0,86152.0
1.0,0.0,3.0,5.0,7.0,3.0,3245.0,3245.0,0.0,3.0,0.0,0.0,0,2.0,33978608.0,-117859416.0,121717.0,0.0,0,261.0,22827.0,3101.0,27080.0,96522.0,0.0,0.0,1.0,1988.0,1.0,2016.0,0,60374033041010.0,1294418.0
1.0,0.0,1.0,0.0,6.0,1.0,690.0,690.0,0.0,1.0,0.0,0.0,0,2.0,34044900.0,-118252000.0,15921.0,0.0,10,266.0,12447.0,3101.0,268118.0,95995.0,0.0,0.0,1.0,1911.0,1.0,2016.0,0,60372073011001.0,412116.0
0.0,0.0,2.0,3.0,8.0,2.0,1270.0,1270.0,0.0,2.0,2.0,484.0,0,2.0,34139954.0,-118880484.0,11200.0,0.0,33,261.0,41673.0,2061.0,27080.0,96384.0,6.0,0.0,1.0,1957.0,1.0,2016.0,0,61110059063018.0,77571.0
0.0,0.0,1.0,1.0,8.0,1.0,578.0,578.0,0.0,1.0,1.0,0.0,0,2.0,33470500.0,-117683000.0,7260.0,0.0,42,266.0,17686.0,1286.0,27080.0,96961.0,0.0,0.0,1.0,1983.0,1.0,2016.0,0,60590423101005.0,115206.0
0.0,0.0,2.0,2.0,6.0,2.0,1353.0,1353.0,0.0,2.0,0.0,0.0,0,2.0,34013426.0,-118095453.0,5802.0,0.0,0,261.0,25953.0,3101.0,27080.0,96192.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60375301011000.0,132508.0
0.0,0.0,1.0,1.0,8.0,1.0,495.0,495.0,0.0,1.0,0.0,0.0,0,2.0,34143400.0,-118127000.0,70090.0,1.0,10,266.0,47019.0,3101.0,275405.0,96294.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60374635001011.0,135279.0
0.0,0.0,3.0,4.0,8.0,3.0,2342.0,2342.0,2.0,3.0,3.0,828.0,0,2.0,34228053.0,-118982963.0,8644.0,0.0,34,261.0,51239.0,2061.0,27080.0,97091.0,7.0,0.0,1.0,1978.0,1.0,2016.0,0,61110053061004.0,387648.0
0.0,0.0,3.0,5.0,8.0,3.0,2468.0,2468.0,0.0,3.0,2.0,483.0,0,2.0,33757266.0,-117812282.0,9675.0,0.0,41,261.0,40081.0,1286.0,27080.0,97005.0,9.0,0.0,2.0,1965.0,2.0,2016.0,0,60590757023005.0,705590.0
0.0,0.0,2.0,2.0,8.0,2.0,1376.0,1376.0,0.0,2.0,0.0,0.0,0,2.0,33882321.0,-118063614.0,1757.0,0.0,8,266.0,10774.0,3101.0,27080.0,96206.0,0.0,0.0,1.0,1975.0,1.0,2016.0,0,60375545131013.0,123877.0
0.0,0.0,4.5,5.0,8.0,4.5,3543.0,3543.0,0.0,4.0,2.0,577.0,0,2.0,33575267.0,-117582157.0,7776.0,0.0,41,261.0,17597.0,1286.0,27080.0,96989.0,0.0,1.0,1.0,1996.0,1.0,2016.0,0,60590320462013.0,502035.0
1.0,0.0,3.0,4.0,7.0,3.0,3107.0,3107.0,0.0,3.0,0.0,0.0,0,2.0,34154597.0,-118514596.0,17166.0,1.0,1,261.0,12447.0,3101.0,51906.0,96349.0,0.0,0.0,1.0,1957.0,1.0,2016.0,0,60371397024003.0,1279125.0
0.0,0.0,1.0,3.0,4.0,1.0,1295.0,1295.0,0.0,1.0,0.0,0.0,0,7.0,33934612.0,-118354194.0,4795.0,1.0,1,261.0,45888.0,3101.0,27080.0,96136.0,0.0,0.0,1.0,1940.0,1.0,2016.0,0,60376017004003.0,192008.0
0.0,0.0,2.5,3.0,8.0,2.5,1538.0,1538.0,0.0,2.0,2.0,0.0,0,2.0,33557290.0,-117720981.0,3974.0,0.0,42,266.0,37086.0,1286.0,27080.0,96974.0,0.0,1.0,1.0,1990.0,1.0,2016.0,0,60590626401006.0,515844.0
0.0,0.0,2.0,3.0,8.0,2.0,1440.0,1440.0,0.0,2.0,0.0,0.0,0,2.0,34233312.0,-118492573.0,7915.0,1.0,1,261.0,12447.0,3101.0,13017.0,96369.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60371173031001.0,84218.0
1.0,0.0,2.0,3.0,8.0,2.0,1632.0,1632.0,0.0,2.0,0.0,0.0,0,2.0,34143569.0,-117857682.0,9654.0,0.0,0,261.0,11626.0,3101.0,27080.0,96486.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60374010013001.0,631600.0
1.0,0.0,3.0,4.0,8.0,3.0,2521.0,2521.0,0.0,3.0,0.0,0.0,0,2.0,33871231.0,-118064940.0,4976.0,1.0,4,261.0,10774.0,3101.0,27080.0,96206.0,0.0,0.0,1.0,1971.0,1.0,2016.0,0,60375545143001.0,128871.0
0.0,0.0,2.0,3.0,8.0,2.0,1346.0,1346.0,1.0,2.0,2.0,504.0,0,2.0,34184673.0,-119206256.0,6275.0,0.0,34,261.0,13150.0,2061.0,27080.0,97106.0,6.0,0.0,1.0,1965.0,1.0,2016.0,0,61110088001018.0,206909.0
1.0,0.0,3.0,4.0,8.0,3.0,2088.0,2088.0,0.0,3.0,0.0,0.0,0,2.0,34389908.0,-118552957.0,4920.0,0.0,0,261.0,54311.0,3101.0,48200.0,96378.0,0.0,0.0,1.0,1975.0,1.0,2016.0,0,60379203344001.0,521000.0
0.0,0.0,2.0,4.0,6.0,2.0,1966.0,1966.0,0.0,2.0,0.0,0.0,0,2.0,34197117.0,-118623176.0,7842.0,1.0,1,261.0,12447.0,3101.0,268588.0,96342.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60371352011000.0,419295.0
0.0,0.0,3.0,3.0,8.0,3.0,2728.0,2728.0,2.0,3.0,2.0,532.0,0,2.0,34181108.0,-119222807.0,4000.0,0.0,33,261.0,13150.0,2061.0,27080.0,97106.0,6.0,0.0,2.0,1987.0,2.0,2016.0,0,61110036093038.0,789179.0
1.0,0.0,2.0,3.0,6.0,2.0,1499.0,1499.0,0.0,2.0,0.0,0.0,0,2.0,34139040.0,-118179328.0,6522.0,0.0,0,261.0,47019.0,3101.0,275411.0,96293.0,0.0,0.0,1.0,1947.0,1.0,2016.0,0,60374638002002.0,82798.0
0.0,0.0,2.0,4.0,6.0,2.0,1570.0,1570.0,0.0,2.0,0.0,0.0,0,2.0,34195554.0,-118627171.0,8700.0,0.0,0,261.0,12447.0,3101.0,268588.0,96342.0,0.0,0.0,1.0,1958.0,1.0,2016.0,0,60371352011002.0,249614.0
0.0,0.0,2.0,2.0,8.0,2.0,1937.0,1937.0,1.0,2.0,2.0,0.0,0,2.0,34184102.0,-119225487.0,7260.0,0.0,40,266.0,13150.0,2061.0,762930.0,97106.0,6.0,0.0,1.0,1992.0,1.0,2016.0,0,61110036093034.0,540544.0
0.0,0.0,3.0,4.0,8.0,3.0,2880.0,2880.0,0.0,3.0,2.0,552.0,0,2.0,33602433.0,-117666292.0,7248.0,0.0,41,261.0,12773.0,1286.0,27080.0,96995.0,9.0,0.0,2.0,1966.0,2.0,2016.0,0,60590320033007.0,333437.0
0.0,0.0,1.0,3.0,4.0,1.0,1080.0,1080.0,0.0,1.0,0.0,0.0,0,7.0,34197699.0,-118452498.0,6746.0,0.0,0,261.0,12447.0,3101.0,41466.0,96414.0,0.0,0.0,1.0,1948.0,1.0,2016.0,0,60371278031001.0,60632.0
1.0,0.0,6.0,3.0,9.0,6.0,4664.0,4664.0,0.0,6.0,0.0,0.0,0,2.0,34152582.0,-118493293.0,39352.0,1.0,1,261.0,12447.0,3101.0,51906.0,96426.0,0.0,0.0,1.0,1936.0,1.0,2016.0,0,60371397014005.0,2157425.0
0.0,0.0,3.0,4.0,8.0,3.0,3304.0,3304.0,3.0,3.0,2.0,620.0,0,2.0,34226399.0,-119207084.0,9731.0,0.0,34,261.0,13150.0,2061.0,27080.0,97107.0,9.0,0.0,2.0,1989.0,2.0,2016.0,0,61110029011038.0,524802.0
1.0,0.0,3.0,2.0,7.0,3.0,1275.0,1275.0,0.0,3.0,0.0,0.0,0,2.0,34136287.0,-118129076.0,39093.0,0.0,10,266.0,47019.0,3101.0,275405.0,96294.0,0.0,0.0,1.0,1964.0,1.0,2016.0,0,60374635003014.0,210254.0
1.0,0.0,2.0,3.0,8.0,2.0,1929.0,1929.0,0.0,2.0,0.0,0.0,0,2.0,34036430.0,-117829486.0,10136.0,1.0,4,261.0,34636.0,3101.0,27080.0,96522.0,0.0,0.0,1.0,1988.0,1.0,2016.0,0,60374034031006.0,404643.0
0.0,0.0,2.0,2.0,8.0,2.0,2294.0,2294.0,0.0,2.0,2.0,605.0,0,2.0,33462909.0,-117634271.0,15118.0,0.0,41,261.0,13693.0,1286.0,27080.0,96983.0,6.0,0.0,2.0,1985.0,2.0,2016.0,0,60590421112001.0,439797.0
0.0,0.0,2.0,4.0,6.0,2.0,1809.0,1809.0,0.0,2.0,0.0,0.0,0,7.0,34099040.0,-118252479.0,5676.0,0.0,0,261.0,12447.0,3101.0,268473.0,96020.0,0.0,0.0,1.0,1929.0,1.0,2016.0,0,60371873001013.0,884199.0
1.0,0.0,3.0,4.0,7.0,3.0,3215.0,3215.0,0.0,3.0,0.0,0.0,0,2.0,34403754.0,-118445650.0,5366.0,0.0,0,261.0,54311.0,3101.0,37739.0,96401.0,0.0,0.0,1.0,2004.0,1.0,2016.0,0,60379200431016.0,579800.0
1.0,0.0,2.0,3.0,8.0,2.0,1558.0,1558.0,0.0,2.0,0.0,0.0,0,2.0,34036680.0,-117775529.0,6693.0,0.0,0,261.0,20008.0,3101.0,27080.0,96506.0,0.0,0.0,1.0,1984.0,1.0,2016.0,0,60374033183000.0,515000.0
0.0,0.0,2.0,3.0,8.0,2.0,1938.0,1938.0,1.0,2.0,0.0,0.0,0,2.0,33528998.0,-117759886.0,2500.0,0.0,41,261.0,52842.0,1286.0,27080.0,96969.0,6.0,0.0,1.0,1971.0,1.0,2016.0,0,60590626204015.0,385911.0
0.0,0.0,3.0,3.0,8.0,3.0,3136.0,3136.0,0.0,3.0,2.0,616.0,0,2.0,33435918.0,-117607833.0,7700.0,0.0,41,261.0,13693.0,1286.0,27080.0,96982.0,6.0,0.0,1.0,1990.0,1.0,2016.0,0,60590421131020.0,892864.0
0.0,0.0,1.0,2.0,8.0,1.0,824.0,824.0,0.0,1.0,1.0,0.0,0,2.0,33819139.0,-117916511.0,7260.0,0.0,42,266.0,16764.0,1286.0,275470.0,97024.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60590874053006.0,192897.0
0.0,0.0,1.0,3.0,6.0,1.0,1306.0,1306.0,0.0,1.0,0.0,0.0,0,7.0,33969332.0,-118320340.0,6724.0,0.0,0,261.0,45888.0,3101.0,27080.0,96137.0,0.0,0.0,1.0,1930.0,1.0,2016.0,0,60376008011002.0,78015.0
0.0,0.0,1.0,2.0,6.0,1.0,1502.0,1502.0,0.0,1.0,0.0,0.0,0,7.0,33971526.0,-118328077.0,6374.0,0.0,0,261.0,12447.0,3101.0,115729.0,96024.0,0.0,0.0,1.0,1935.0,1.0,2016.0,0,60372352022012.0,312262.0
0.0,0.0,2.0,4.0,8.0,2.0,2016.0,2016.0,0.0,2.0,2.0,460.0,0,2.0,33875701.0,-117825672.0,7238.0,0.0,41,261.0,21412.0,1286.0,27080.0,97078.0,6.0,0.0,1.0,1969.0,1.0,2016.0,0,60590218202017.0,639607.0
1.0,0.0,3.0,3.0,7.0,3.0,2960.0,2960.0,0.0,3.0,0.0,0.0,0,2.0,34147017.0,-117771185.0,15071.0,1.0,1,261.0,39308.0,3101.0,27080.0,96494.0,0.0,0.0,1.0,1966.0,1.0,2016.0,0,60374002071019.0,303621.0
0.0,0.0,2.0,3.0,4.0,2.0,1363.0,1363.0,0.0,2.0,0.0,0.0,0,7.0,34098993.0,-118138342.0,5199.0,0.0,0,261.0,50677.0,3101.0,27080.0,96531.0,0.0,0.0,1.0,1912.0,1.0,2016.0,0,60374804003007.0,516832.0
0.0,0.0,3.0,7.0,6.0,3.0,2985.0,2985.0,0.0,3.0,0.0,0.0,0,2.0,33960975.0,-118092955.0,17387.0,0.0,0,261.0,26483.0,3101.0,27080.0,96197.0,0.0,0.0,1.0,1959.0,1.0,2016.0,0,60375026011017.0,366160.0
0.0,0.0,2.0,3.0,6.0,2.0,1633.0,1633.0,0.0,2.0,0.0,0.0,0,2.0,33955928.0,-118093254.0,5957.0,1.0,1,261.0,26483.0,3101.0,27080.0,96197.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60375026012007.0,176344.0
13.0,0.0,4.0,5.0,8.0,4.0,4436.0,4436.0,0.0,4.0,2.0,706.0,0,2.0,33900442.0,-117769112.0,43560.0,1.0,41,261.0,21412.0,1286.0,27080.0,97078.0,10.0,0.0,1.0,1984.0,1.0,2016.0,0,60590218242004.0,2249017.0
0.0,0.0,2.5,3.0,8.0,2.5,2134.0,2134.0,0.0,2.0,2.0,697.0,0,2.0,33624386.0,-117919255.0,6375.0,0.0,41,261.0,53571.0,1286.0,27080.0,96981.0,4.0,1.0,1.0,1995.0,1.0,2016.0,0,60590634002022.0,1794000.0
5.0,0.0,3.5,3.0,8.0,3.5,3790.0,3790.0,3.0,3.0,2.0,651.0,0,6.0,33722342.0,-118072295.0,6600.0,1.0,41,261.0,25218.0,1286.0,27080.0,96967.0,9.0,1.0,2.0,1978.0,2.0,2016.0,0,60590995132002.0,1185538.0
0.0,0.0,2.0,4.0,8.0,2.0,1620.0,1620.0,0.0,2.0,1.0,200.0,0,2.0,33605048.0,-117893759.0,2550.0,0.0,41,261.0,53571.0,1286.0,27080.0,96980.0,7.0,0.0,2.0,1934.0,2.0,2016.0,0,60590630061015.0,1590506.0
0.0,0.0,2.0,2.0,8.0,2.0,919.0,919.0,0.0,2.0,2.0,428.0,0,2.0,33691101.0,-117813116.0,2700.0,0.0,41,261.0,52650.0,1286.0,275979.0,96943.0,0.0,0.0,1.0,1994.0,1.0,2016.0,0,60590525154003.0,585000.0
1.0,0.0,2.0,3.0,6.0,2.0,1471.0,1471.0,0.0,2.0,0.0,0.0,0,2.0,34572363.0,-118083761.0,10942.0,0.0,0,261.0,40227.0,3101.0,27080.0,97328.0,0.0,0.0,1.0,1969.0,1.0,2016.0,0,60379106031014.0,155328.0
1.0,0.0,5.0,4.0,9.0,5.0,3912.0,3912.0,0.0,5.0,0.0,0.0,0,2.0,34427301.0,-118556383.0,6219.0,0.0,0,261.0,54311.0,3101.0,48200.0,96378.0,0.0,0.0,1.0,2001.0,1.0,2016.0,0,60379201152021.0,1038000.0
0.0,0.0,2.5,3.0,8.0,2.5,1604.0,1604.0,0.0,2.0,2.0,483.0,0,2.0,33832300.0,-118006000.0,1593.0,0.0,41,261.0,16764.0,1286.0,118872.0,97020.0,7.0,1.0,2.0,1981.0,2.0,2016.0,0,60591102011019.0,388000.0
1.0,0.0,2.0,2.0,8.0,2.0,1562.0,1562.0,0.0,2.0,0.0,0.0,0,2.0,34157500.0,-118484000.0,23435.0,0.0,10,266.0,12447.0,3101.0,51906.0,96426.0,0.0,0.0,1.0,1965.0,1.0,2016.0,0,60371397011004.0,393916.0
0.0,0.0,3.0,4.0,8.0,3.0,2605.0,2605.0,0.0,3.0,2.0,400.0,0,2.0,33775636.0,-117967145.0,12000.0,0.0,41,261.0,24832.0,1286.0,27080.0,97048.0,6.0,0.0,1.0,1950.0,1.0,2016.0,0,60590881071001.0,419999.0
0.0,0.0,1.0,3.0,4.0,1.0,1076.0,1076.0,0.0,1.0,0.0,0.0,0,7.0,34578018.0,-118094823.0,7427.0,0.0,0,261.0,40227.0,3101.0,27080.0,97328.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60379105022010.0,61999.0
0.0,0.0,2.0,3.0,8.0,2.0,1390.0,1390.0,0.0,2.0,2.0,480.0,0,2.0,33858039.0,-118041862.0,5000.0,0.0,41,261.0,15237.0,1286.0,27080.0,96183.0,6.0,0.0,1.0,1969.0,1.0,2016.0,0,60591101151033.0,169687.0
0.0,0.0,3.0,4.0,4.0,3.0,1682.0,1682.0,0.0,3.0,0.0,0.0,0,7.0,34192187.0,-118415320.0,5742.0,0.0,0,261.0,12447.0,3101.0,268548.0,96451.0,0.0,0.0,1.0,1947.0,1.0,2016.0,0,60371234202003.0,77610.0
0.0,0.0,5.5,6.0,8.0,5.5,2837.0,2837.0,0.0,2.0,2.0,447.0,0,2.0,33804076.0,-117937047.0,8504.0,1.0,41,261.0,16764.0,1286.0,275496.0,97021.0,6.0,7.0,1.0,2008.0,1.0,2016.0,0,60590876024004.0,524638.0
13.0,0.0,2.5,4.0,8.0,2.5,2419.0,2419.0,1.0,2.0,2.0,480.0,0,2.0,33720266.0,-117767033.0,4410.0,0.0,41,261.0,52650.0,1286.0,276486.0,96954.0,8.0,1.0,2.0,1978.0,2.0,2016.0,0,60590524211007.0,398434.0
0.0,0.0,4.0,5.0,8.0,4.0,2834.0,2834.0,0.0,4.0,2.0,582.0,0,2.0,33723674.0,-117758577.0,6600.0,0.0,41,261.0,52650.0,1286.0,274815.0,96954.0,0.0,0.0,1.0,1996.0,1.0,2016.0,0,60590524204010.0,766451.0
0.0,0.0,3.5,3.0,8.0,3.5,3227.0,3227.0,0.0,3.0,2.0,665.0,0,2.0,33717868.0,-117821210.0,5012.0,0.0,32,261.0,27491.0,1286.0,27080.0,97018.0,0.0,1.0,1.0,2007.0,1.0,2016.0,0,60590755154053.0,947513.0
0.0,0.0,1.5,3.0,8.0,1.5,1153.0,1153.0,0.0,1.0,1.0,360.0,0,2.0,33810742.0,-117957087.0,7035.0,0.0,41,261.0,16764.0,1286.0,275496.0,97023.0,6.0,1.0,1.0,1954.0,1.0,2016.0,0,60590877044011.0,423359.0
1.0,0.0,3.0,3.0,9.0,3.0,1756.0,1756.0,0.0,3.0,0.0,0.0,0,2.0,33913207.0,-118211506.0,7260.0,0.0,9,269.0,32616.0,3101.0,27080.0,96113.0,0.0,0.0,1.0,2007.0,1.0,2016.0,0,60375405022005.0,243349.0
13.0,0.0,1.5,3.0,8.0,1.5,1180.0,1180.0,0.0,1.0,2.0,504.0,0,2.0,33843033.0,-117859601.0,1830.0,0.0,41,261.0,16764.0,1286.0,274765.0,97025.0,6.0,1.0,2.0,1973.0,2.0,2016.0,0,60590864072001.0,200356.0
0.0,0.0,4.0,6.0,8.0,4.0,3733.0,3733.0,0.0,4.0,2.0,464.0,1,2.0,33722323.0,-117744913.0,7448.0,1.0,41,261.0,52650.0,1286.0,274815.0,96954.0,0.0,0.0,1.0,1999.0,1.0,2016.0,0,60590524204004.0,799634.0
0.0,0.0,1.0,3.0,4.0,1.0,1214.0,1214.0,0.0,1.0,0.0,0.0,0,7.0,33969643.0,-118153228.0,5570.0,0.0,0,261.0,16961.0,3101.0,27080.0,96083.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60375339021003.0,61124.0
